,decoder,video,time,num_frames,num_threads,codec
275,torchaudio,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.017546674236655235,10,8,original
276,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.005940004251897335,1,8,original
277,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01610566396266222,1,8,original
278,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.012907707132399082,1,8,original
279,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.018097547814249992,1,8,original
280,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.008566252887248993,5,8,original
281,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.016976109705865383,5,8,original
282,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01321492064744234,5,8,original
283,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02199777401983738,5,8,original
284,pyav,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01172358263283968,10,8,original
285,tv_newapi,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.020365839824080467,10,8,original
286,decord,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.020529058761894703,10,8,original
287,torchaudio,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.026902545243501663,10,8,original
288,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.062488146126270294,1,1,h264
289,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.07060605846345425,1,1,h264
290,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.03610072564333677,1,1,h264
291,torchaudio,v_SoccerJuggling_g23_c01.avi.mp4,0.12052579037845135,1,1,h264
292,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.06728154513984919,5,1,h264
293,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.07495285756886005,5,1,h264
294,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.0391386654227972,5,1,h264
295,torchaudio,v_SoccerJuggling_g23_c01.avi.mp4,0.12472866475582123,5,1,h264
296,pyav,v_SoccerJuggling_g23_c01.avi.mp4,0.07033661659806967,10,1,h264
297,tv_newapi,v_SoccerJuggling_g23_c01.avi.mp4,0.076930764131248,10,1,h264
298,decord,v_SoccerJuggling_g23_c01.avi.mp4,0.04130822326987982,10,1,h264
299,torchaudio,v_SoccerJuggling_g23_c01.avi.mp4,0.13116392027586699,10,1,h264
300,pyav,WUzgd7C1pWA.mp4,0.05798705853521824,1,1,h264
301,tv_newapi,WUzgd7C1pWA.mp4,0.06392278429120779,1,1,h264
302,decord,WUzgd7C1pWA.mp4,0.024799256585538387,1,1,h264
303,torchaudio,WUzgd7C1pWA.mp4,0.20573331508785486,1,1,h264
304,pyav,WUzgd7C1pWA.mp4,0.06445167865604162,5,1,h264
305,tv_newapi,WUzgd7C1pWA.mp4,0.06913966592401266,5,1,h264
306,decord,WUzgd7C1pWA.mp4,0.02859470620751381,5,1,h264
307,torchaudio,WUzgd7C1pWA.mp4,0.21384712029248476,5,1,h264
308,pyav,WUzgd7C1pWA.mp4,0.07269038446247578,10,1,h264
309,tv_newapi,WUzgd7C1pWA.mp4,0.07629007659852505,10,1,h264
310,decord,WUzgd7C1pWA.mp4,0.031182837672531605,10,1,h264
311,torchaudio,WUzgd7C1pWA.mp4,0.22235768008977175,10,1,h264
