,loader,video,time,num_frames,lib_version
97,fullvideo_numframes,SOX5yA1l24A.mp4,0.16463070446625352,332,0.8.0a0+52c4a31
98,fullvideo_tensor,SOX5yA1l24A.mp4,0.16721704201772808,332,0.8.0a0+52c4a31
99,next_list,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.01753266165032983,74,0.8.0a0+52c4a31
100,next_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.017085939180105925,74,0.8.0a0+52c4a31
101,next_int_numframes,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.013579107448458671,74,0.8.0a0+52c4a31
102,next_list_usemove,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016231027245521546,74,0.8.0a0+52c4a31
103,next_list_dummy_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016121902875602244,74,0.8.0a0+52c4a31
104,next_tensor_dummy_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015959545969963074,74,0.8.0a0+52c4a31
105,next_tensor_usemove,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.016102861054241656,74,0.8.0a0+52c4a31
106,fullvideo_numframes,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015082377754151822,74,0.8.0a0+52c4a31
107,fullvideo_tensor,SchoolRulesHowTheyHelpUs_wave_f_nm_np1_ba_med_0.avi,0.015096941310912371,74,0.8.0a0+52c4a31
108,next_list,WUzgd7C1pWA.mp4,0.22674106862396,327,0.8.0a0+52c4a31
109,next_tensor,WUzgd7C1pWA.mp4,0.22789005832746626,327,0.8.0a0+52c4a31
110,next_int_numframes,WUzgd7C1pWA.mp4,0.19076001355424524,327,0.8.0a0+52c4a31
111,next_list_usemove,WUzgd7C1pWA.mp4,0.20094720935449004,327,0.8.0a0+52c4a31
112,next_list_dummy_tensor,WUzgd7C1pWA.mp4,0.22389773270115257,327,0.8.0a0+52c4a31
113,next_tensor_dummy_tensor,WUzgd7C1pWA.mp4,0.22356880120933056,327,0.8.0a0+52c4a31
114,next_tensor_usemove,WUzgd7C1pWA.mp4,0.20975338285788894,327,0.8.0a0+52c4a31
115,fullvideo_numframes,WUzgd7C1pWA.mp4,0.21180803719907998,327,0.8.0a0+52c4a31
116,fullvideo_tensor,WUzgd7C1pWA.mp4,0.21261585261672736,327,0.8.0a0+52c4a31
117,next_list,v_SoccerJuggling_g24_c01.avi,0.0445308874361217,251,0.8.0a0+52c4a31
118,next_tensor,v_SoccerJuggling_g24_c01.avi,0.0434577108360827,251,0.8.0a0+52c4a31
119,next_int_numframes,v_SoccerJuggling_g24_c01.avi,0.03232880746945739,251,0.8.0a0+52c4a31
120,next_list_usemove,v_SoccerJuggling_g24_c01.avi,0.04217555914074182,251,0.8.0a0+52c4a31
121,next_list_dummy_tensor,v_SoccerJuggling_g24_c01.avi,0.041172833926975724,251,0.8.0a0+52c4a31
122,next_tensor_dummy_tensor,v_SoccerJuggling_g24_c01.avi,0.040806342102587226,251,0.8.0a0+52c4a31
123,next_tensor_usemove,v_SoccerJuggling_g24_c01.avi,0.041520947590470314,251,0.8.0a0+52c4a31
124,fullvideo_numframes,v_SoccerJuggling_g24_c01.avi,0.04320782050490379,251,0.8.0a0+52c4a31
125,fullvideo_tensor,v_SoccerJuggling_g24_c01.avi,0.043355748802423474,251,0.8.0a0+52c4a31
126,next_list,R6llTwEh07w.mp4,0.2293145189061761,303,0.8.0a0+52c4a31
127,next_tensor,R6llTwEh07w.mp4,0.22622407721355559,303,0.8.0a0+52c4a31
128,next_int_numframes,R6llTwEh07w.mp4,0.1952587241306901,303,0.8.0a0+52c4a31
129,next_list_usemove,R6llTwEh07w.mp4,0.2086229572072625,303,0.8.0a0+52c4a31
130,next_list_dummy_tensor,R6llTwEh07w.mp4,0.22170765083283187,303,0.8.0a0+52c4a31
131,next_tensor_dummy_tensor,R6llTwEh07w.mp4,0.22189773572608829,303,0.8.0a0+52c4a31
132,next_tensor_usemove,R6llTwEh07w.mp4,0.20852977689355612,303,0.8.0a0+52c4a31
133,fullvideo_numframes,R6llTwEh07w.mp4,0.20929215885698796,303,0.8.0a0+52c4a31
134,fullvideo_tensor,R6llTwEh07w.mp4,0.20783005896955728,303,0.8.0a0+52c4a31
135,next_list,v_SoccerJuggling_g23_c01.avi,0.05062343990430236,240,0.8.0a0+52c4a31
136,next_tensor,v_SoccerJuggling_g23_c01.avi,0.0492213130928576,240,0.8.0a0+52c4a31
137,next_int_numframes,v_SoccerJuggling_g23_c01.avi,0.03878848375752568,240,0.8.0a0+52c4a31
138,next_list_usemove,v_SoccerJuggling_g23_c01.avi,0.04778724769130349,240,0.8.0a0+52c4a31
139,next_list_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.04696865733712911,240,0.8.0a0+52c4a31
140,next_tensor_dummy_tensor,v_SoccerJuggling_g23_c01.avi,0.04688746193423867,240,0.8.0a0+52c4a31
141,next_tensor_usemove,v_SoccerJuggling_g23_c01.avi,0.04725671522319317,240,0.8.0a0+52c4a31
142,fullvideo_numframes,v_SoccerJuggling_g23_c01.avi,0.048900635726749894,240,0.8.0a0+52c4a31
143,fullvideo_tensor,v_SoccerJuggling_g23_c01.avi,0.04942216286435723,240,0.8.0a0+52c4a31
144,next_list,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.022289840411394833,72,0.8.0a0+52c4a31
145,next_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02195851830765605,72,0.8.0a0+52c4a31
146,next_int_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.01874011252075434,72,0.8.0a0+52c4a31
147,next_list_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.023010221496224403,72,0.8.0a0+52c4a31
148,next_list_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02337621608749032,72,0.8.0a0+52c4a31
149,next_tensor_dummy_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.021641080174595116,72,0.8.0a0+52c4a31
150,next_tensor_usemove,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.020505425427109,72,0.8.0a0+52c4a31
151,fullvideo_numframes,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.02154091289266944,72,0.8.0a0+52c4a31
152,fullvideo_tensor,RATRACE_wave_f_nm_np1_fr_goo_37.avi,0.021509103663265704,72,0.8.0a0+52c4a31
153,next_list,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013350810296833516,48,0.8.0a0+52c4a31
154,next_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.013096282444894313,48,0.8.0a0+52c4a31
155,next_int_numframes,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.0108531404286623,48,0.8.0a0+52c4a31
156,next_list_usemove,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012407442741096019,48,0.8.0a0+52c4a31
157,next_list_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012475481256842613,48,0.8.0a0+52c4a31
158,next_tensor_dummy_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012351349461823702,48,0.8.0a0+52c4a31
159,next_tensor_usemove,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012248186580836772,48,0.8.0a0+52c4a31
160,fullvideo_numframes,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012390498630702495,48,0.8.0a0+52c4a31
161,fullvideo_tensor,TrumanShow_wave_f_nm_np1_fr_med_26.avi,0.012432426866143941,48,0.8.0a0+52c4a31
162,next_list,SOX5yA1l24A.mp4,0.17429414708167315,332,0.8.0a0+52c4a31
163,next_tensor,SOX5yA1l24A.mp4,0.17436239579692484,332,0.8.0a0+52c4a31
164,next_int_numframes,SOX5yA1l24A.mp4,0.14490020014345645,332,0.8.0a0+52c4a31
165,next_list_usemove,SOX5yA1l24A.mp4,0.1569273711182177,332,0.8.0a0+52c4a31
166,next_list_dummy_tensor,SOX5yA1l24A.mp4,0.16910331649705768,332,0.8.0a0+52c4a31
167,next_tensor_dummy_tensor,SOX5yA1l24A.mp4,0.1684901778586209,332,0.8.0a0+52c4a31
168,next_tensor_usemove,SOX5yA1l24A.mp4,0.15694157872349024,332,0.8.0a0+52c4a31
169,fullvideo_numframes,SOX5yA1l24A.mp4,0.15596266631036998,332,0.8.0a0+52c4a31
170,fullvideo_tensor,SOX5yA1l24A.mp4,0.15542723014950752,332,0.8.0a0+52c4a31
